dataset,task,model,fold,seed,accuracy,auroc,auprc,es,mae,mse,rmse,r2,osmae
cdsl,los,RF,3,0,,,,,4.11950016,35.06829071,5.921848774,0.080661476,
cdsl,los,RF,4,0,,,,,3.956406832,28.25832176,5.315855503,0.071452796,
cdsl,los,RF,5,0,,,,,3.853590012,25.81852722,5.081193447,0.123080254,
cdsl,los,RF,6,0,,,,,3.915938616,26.43701744,5.141694069,0.064895391,
cdsl,los,RF,7,0,,,,,4.102335453,34.12224579,5.841424942,0.132591069,
cdsl,los,RF,8,0,,,,,4.116071701,32.55137253,5.705380917,0.126923144,
cdsl,los,RF,9,0,,,,,3.903189421,26.60868645,5.158360958,0.082300365,
cdsl,los,XGBoost,0,0,,,,,4.041129589,30.97056389,5.56512022,0.115296304,
cdsl,los,XGBoost,1,0,,,,,4.177829742,33.27241516,5.768224716,0.144615769,
cdsl,los,XGBoost,2,0,,,,,4.186188221,38.87797546,6.235220432,0.133927882,
cdsl,los,XGBoost,3,0,,,,,4.101923943,34.87630844,5.90561676,0.085694432,
cdsl,los,XGBoost,4,0,,,,,3.933315754,27.97537994,5.28917551,0.080750048,
cdsl,los,XGBoost,5,0,,,,,3.827850103,25.46462059,5.046247959,0.135100603,
cdsl,los,XGBoost,6,0,,,,,3.891764402,26.29948425,5.128302097,0.069760084,
cdsl,los,XGBoost,7,0,,,,,4.08525753,34.02921677,5.833456516,0.134955943,
cdsl,los,XGBoost,8,0,,,,,4.10984993,32.69969177,5.718364239,0.122944951,
cdsl,los,XGBoost,9,0,,,,,3.885124445,26.51812935,5.14957571,0.085423529,
